item_id,vendor_name,title,match_name,score,cand_calories,cand_raw_snippet
ac4ec427-266,shree krishna veg es,Sam Savera,masala dosa,54.285714285714285,,"{'name': 'Masala Dosa', 'aliases': ['potato dosa', 'aloo dosa'], 'category': 'breakfast', 'serving': '1 piece (200g)', 'macros': {'per': '100g', 'kcal': 185, 'protein_g': 4.2, 'carbs_g': 28.5, 'fat_g': 5.8, 'fiber_g': 2.1, 'sodium_mg': 280}, 'micros': {'iron_mg': 1.4, 'calcium_mg': 32, 'vitamin_c_mg"
ac4ec427-267,shree krishna veg es,Subz Peshawari,chapati,55.38461538461539,,"{'name': 'Chapati', 'aliases': ['roti', 'phulka', 'wheat chapati'], 'category': 'grains', 'serving': '1 medium (30g)', 'macros': {'per': '100g', 'kcal': 297, 'protein_g': 11.8, 'carbs_g': 56.4, 'fat_g': 3.7, 'fiber_g': 11.2, 'sodium_mg': 558}, 'micros': {'iron_mg': 4.9, 'calcium_mg': 48, 'vitamin_b1"
ac4ec427-267,shree krishna veg es,Subz Peshawari,apple,48.857142857142854,,"{'name': 'Apple', 'aliases': ['fresh apple', 'seb'], 'category': 'fruits', 'serving': '1 medium (150g)', 'macros': {'per': '100g', 'kcal': 52, 'protein_g': 0.3, 'carbs_g': 13.8, 'fat_g': 0.2, 'fiber_g': 2.4, 'sodium_mg': 1}, 'micros': {'potassium_mg': 107, 'vitamin_c_mg': 4.6, 'calcium_mg': 6}}"
ac4ec427-267,shree krishna veg es,Subz Peshawari,dosa,45.0,,"{'name': 'Dosa', 'aliases': ['plain dosa', 'crispy dosa'], 'category': 'breakfast', 'serving': '1 medium (100g)', 'macros': {'per': '100g', 'kcal': 168, 'protein_g': 3.9, 'carbs_g': 29.2, 'fat_g': 3.7, 'fiber_g': 1.4, 'sodium_mg': 125}, 'micros': {'iron_mg': 1.1, 'calcium_mg': 28, 'vitamin_b1_mg': 0"
ac4ec427-268,shree krishna veg es,Dum Alu Kashmiri,upma,67.5,,"{'name': 'Upma', 'aliases': ['rava upma', 'suji upma', 'semolina upma'], 'category': 'breakfast', 'serving': '1 plate (150g)', 'macros': {'per': '100g', 'kcal': 172, 'protein_g': 3.8, 'carbs_g': 28.5, 'fat_g': 4.8, 'fiber_g': 1.5, 'sodium_mg': 385}, 'micros': {'iron_mg': 1.5, 'calcium_mg': 22, 'vita"
ac4ec427-268,shree krishna veg es,Dum Alu Kashmiri,idli,51.42857142857142,,"{'name': 'Idli', 'aliases': ['steamed idli', 'rice idli'], 'category': 'breakfast', 'serving': '2 pieces (100g)', 'macros': {'per': '100g', 'kcal': 156, 'protein_g': 4.1, 'carbs_g': 30.4, 'fat_g': 1.4, 'fiber_g': 1.2, 'sodium_mg': 85}, 'micros': {'iron_mg': 0.8, 'calcium_mg': 35, 'vitamin_b1_mg': 0."
ac4ec427-268,shree krishna veg es,Dum Alu Kashmiri,dal tadka,50.0,,"{'name': 'Dal Tadka', 'aliases': ['yellow dal', 'toor dal cooked', 'arhar dal'], 'category': 'pulses', 'serving': '1 katori (150g)', 'macros': {'per': '100g', 'kcal': 108, 'protein_g': 7.2, 'carbs_g': 15.4, 'fat_g': 2.1, 'fiber_g': 3.8, 'sodium_mg': 280}, 'micros': {'iron_mg': 2.1, 'calcium_mg': 35,"
ac4ec427-269,shree krishna veg es,Subz Chilly Milly,chapati,51.300000000000004,,"{'name': 'Chapati', 'aliases': ['roti', 'phulka', 'wheat chapati'], 'category': 'grains', 'serving': '1 medium (30g)', 'macros': {'per': '100g', 'kcal': 297, 'protein_g': 11.8, 'carbs_g': 56.4, 'fat_g': 3.7, 'fiber_g': 11.2, 'sodium_mg': 558}, 'micros': {'iron_mg': 4.9, 'calcium_mg': 48, 'vitamin_b1"
ac4ec427-269,shree krishna veg es,Subz Chilly Milly,khichdi,51.300000000000004,,"{'name': 'Khichdi', 'aliases': ['moong dal khichdi', 'dal khichdi'], 'category': 'comfort-food', 'serving': '1 katori (150g)', 'macros': {'per': '100g', 'kcal': 120, 'protein_g': 4.8, 'carbs_g': 21.5, 'fat_g': 1.8, 'fiber_g': 2.5, 'sodium_mg': 280}, 'micros': {'iron_mg': 1.5, 'calcium_mg': 28, 'fola"
ac4ec427-269,shree krishna veg es,Subz Chilly Milly,idli,45.0,,"{'name': 'Idli', 'aliases': ['steamed idli', 'rice idli'], 'category': 'breakfast', 'serving': '2 pieces (100g)', 'macros': {'per': '100g', 'kcal': 156, 'protein_g': 4.1, 'carbs_g': 30.4, 'fat_g': 1.4, 'fiber_g': 1.2, 'sodium_mg': 85}, 'micros': {'iron_mg': 0.8, 'calcium_mg': 35, 'vitamin_b1_mg': 0."
ac4ec427-270,shree krishna veg es,Mashroom Baby,upma,60.00000000000001,,"{'name': 'Upma', 'aliases': ['rava upma', 'suji upma', 'semolina upma'], 'category': 'breakfast', 'serving': '1 plate (150g)', 'macros': {'per': '100g', 'kcal': 172, 'protein_g': 3.8, 'carbs_g': 28.5, 'fat_g': 4.8, 'fiber_g': 1.5, 'sodium_mg': 385}, 'micros': {'iron_mg': 1.5, 'calcium_mg': 22, 'vita"
ac4ec427-270,shree krishna veg es,Mashroom Baby,rajma,51.42857142857142,,"{'name': 'Rajma', 'aliases': ['kidney beans', 'rajma masala', 'red kidney beans'], 'category': 'pulses', 'serving': '1 katori (150g)', 'macros': {'per': '100g', 'kcal': 127, 'protein_g': 8.7, 'carbs_g': 22.8, 'fat_g': 0.5, 'fiber_g': 6.4, 'sodium_mg': 380}, 'micros': {'iron_mg': 2.5, 'calcium_mg': 5"
ac4ec427-270,shree krishna veg es,Mashroom Baby,tomato,45.0,,"{'name': 'Tomato', 'aliases': ['fresh tomato', 'tamatar'], 'category': 'vegetables', 'serving': '1 medium (100g)', 'macros': {'per': '100g', 'kcal': 18, 'protein_g': 0.9, 'carbs_g': 3.9, 'fat_g': 0.2, 'fiber_g': 1.2, 'sodium_mg': 5}, 'micros': {'vitamin_c_mg': 13.7, 'vitamin_a_mcg': 42, 'potassium_m"
ac4ec427-271,shree krishna veg es,Navaratna Kurma,rajma,67.5,,"{'name': 'Rajma', 'aliases': ['kidney beans', 'rajma masala', 'red kidney beans'], 'category': 'pulses', 'serving': '1 katori (150g)', 'macros': {'per': '100g', 'kcal': 127, 'protein_g': 8.7, 'carbs_g': 22.8, 'fat_g': 0.5, 'fiber_g': 6.4, 'sodium_mg': 380}, 'micros': {'iron_mg': 2.5, 'calcium_mg': 5"
ac4ec427-271,shree krishna veg es,Navaratna Kurma,upma,67.5,,"{'name': 'Upma', 'aliases': ['rava upma', 'suji upma', 'semolina upma'], 'category': 'breakfast', 'serving': '1 plate (150g)', 'macros': {'per': '100g', 'kcal': 172, 'protein_g': 3.8, 'carbs_g': 28.5, 'fat_g': 4.8, 'fiber_g': 1.5, 'sodium_mg': 385}, 'micros': {'iron_mg': 1.5, 'calcium_mg': 22, 'vita"
ac4ec427-271,shree krishna veg es,Navaratna Kurma,vada,67.5,,"{'name': 'Vada', 'aliases': ['medu vada', 'urad dal vada'], 'category': 'snacks', 'serving': '1 piece (40g)', 'macros': {'per': '100g', 'kcal': 240, 'protein_g': 8.2, 'carbs_g': 24.5, 'fat_g': 11.8, 'fiber_g': 3.2, 'sodium_mg': 420}, 'micros': {'iron_mg': 2.5, 'calcium_mg': 42, 'folate_mcg': 85}}"
ac4ec427-272,shree krishna veg es,Mushroom Tawa Masala :,masala dosa,85.5,,"{'name': 'Masala Dosa', 'aliases': ['potato dosa', 'aloo dosa'], 'category': 'breakfast', 'serving': '1 piece (200g)', 'macros': {'per': '100g', 'kcal': 185, 'protein_g': 4.2, 'carbs_g': 28.5, 'fat_g': 5.8, 'fiber_g': 2.1, 'sodium_mg': 280}, 'micros': {'iron_mg': 1.4, 'calcium_mg': 32, 'vitamin_c_mg"
ac4ec427-272,shree krishna veg es,Mushroom Tawa Masala :,samosa,60.00000000000001,,"{'name': 'Samosa', 'aliases': ['aloo samosa', 'punjabi samosa'], 'category': 'snacks', 'serving': '1 piece (50g)', 'macros': {'per': '100g', 'kcal': 262, 'protein_g': 4.8, 'carbs_g': 28.5, 'fat_g': 14.2, 'fiber_g': 2.5, 'sodium_mg': 485}, 'micros': {'iron_mg': 1.8, 'calcium_mg': 28, 'potassium_mg': "
ac4ec427-272,shree krishna veg es,Mushroom Tawa Masala :,rajma,54.0,,"{'name': 'Rajma', 'aliases': ['kidney beans', 'rajma masala', 'red kidney beans'], 'category': 'pulses', 'serving': '1 katori (150g)', 'macros': {'per': '100g', 'kcal': 127, 'protein_g': 8.7, 'carbs_g': 22.8, 'fat_g': 0.5, 'fiber_g': 6.4, 'sodium_mg': 380}, 'micros': {'iron_mg': 2.5, 'calcium_mg': 5"
ac4ec427-273,shree krishna veg es,Corn Masala,masala dosa,69.0909090909091,,"{'name': 'Masala Dosa', 'aliases': ['potato dosa', 'aloo dosa'], 'category': 'breakfast', 'serving': '1 piece (200g)', 'macros': {'per': '100g', 'kcal': 185, 'protein_g': 4.2, 'carbs_g': 28.5, 'fat_g': 5.8, 'fiber_g': 2.1, 'sodium_mg': 280}, 'micros': {'iron_mg': 1.4, 'calcium_mg': 32, 'vitamin_c_mg"
ac4ec427-273,shree krishna veg es,Corn Masala,rajma,54.0,,"{'name': 'Rajma', 'aliases': ['kidney beans', 'rajma masala', 'red kidney beans'], 'category': 'pulses', 'serving': '1 katori (150g)', 'macros': {'per': '100g', 'kcal': 127, 'protein_g': 8.7, 'carbs_g': 22.8, 'fat_g': 0.5, 'fiber_g': 6.4, 'sodium_mg': 380}, 'micros': {'iron_mg': 2.5, 'calcium_mg': 5"
ac4ec427-273,shree krishna veg es,Corn Masala,samosa,54.0,,"{'name': 'Samosa', 'aliases': ['aloo samosa', 'punjabi samosa'], 'category': 'snacks', 'serving': '1 piece (50g)', 'macros': {'per': '100g', 'kcal': 262, 'protein_g': 4.8, 'carbs_g': 28.5, 'fat_g': 14.2, 'fiber_g': 2.5, 'sodium_mg': 485}, 'micros': {'iron_mg': 1.8, 'calcium_mg': 28, 'potassium_mg': "
ac4ec427-274,shree krishna veg es,Cheese Peas Curry,fish curry,85.5,,"{'name': 'Fish Curry', 'aliases': ['machli curry', 'bengali fish curry'], 'category': 'seafood', 'serving': '1 katori (150g)', 'macros': {'per': '100g', 'kcal': 135, 'protein_g': 16.8, 'carbs_g': 3.5, 'fat_g': 5.8, 'fiber_g': 0.8, 'sodium_mg': 485}, 'micros': {'iron_mg': 1.2, 'calcium_mg': 42, 'vita"
ac4ec427-274,shree krishna veg es,Cheese Peas Curry,chickpeas curry,75.0,,"{'name': 'Chickpeas Curry', 'aliases': ['chana masala', 'chole', 'chickpea curry', 'garbanzo beans'], 'category': 'pulses', 'serving': '1 katori (150g)', 'macros': {'per': '100g', 'kcal': 164, 'protein_g': 8.9, 'carbs_g': 27.4, 'fat_g': 2.6, 'fiber_g': 7.6, 'sodium_mg': 350}, 'micros': {'iron_mg': 2"
ac4ec427-274,shree krishna veg es,Cheese Peas Curry,curd,67.5,,"{'name': 'Curd', 'aliases': ['yogurt', 'dahi', 'plain yogurt'], 'category': 'dairy', 'serving': '1 katori (100g)', 'macros': {'per': '100g', 'kcal': 60, 'protein_g': 3.1, 'carbs_g': 4.4, 'fat_g': 3.0, 'fiber_g': 0, 'sodium_mg': 46}, 'micros': {'calcium_mg': 120, 'phosphorus_mg': 90, 'vitamin_b12_mcg"
ac4ec427-275,shree krishna veg es,Mushroom Masala,masala dosa,67.05882352941177,,"{'name': 'Masala Dosa', 'aliases': ['potato dosa', 'aloo dosa'], 'category': 'breakfast', 'serving': '1 piece (200g)', 'macros': {'per': '100g', 'kcal': 185, 'protein_g': 4.2, 'carbs_g': 28.5, 'fat_g': 5.8, 'fiber_g': 2.1, 'sodium_mg': 280}, 'micros': {'iron_mg': 1.4, 'calcium_mg': 32, 'vitamin_c_mg"
ac4ec427-275,shree krishna veg es,Mushroom Masala,upma,57.0,,"{'name': 'Upma', 'aliases': ['rava upma', 'suji upma', 'semolina upma'], 'category': 'breakfast', 'serving': '1 plate (150g)', 'macros': {'per': '100g', 'kcal': 172, 'protein_g': 3.8, 'carbs_g': 28.5, 'fat_g': 4.8, 'fiber_g': 1.5, 'sodium_mg': 385}, 'micros': {'iron_mg': 1.5, 'calcium_mg': 22, 'vita"
ac4ec427-275,shree krishna veg es,Mushroom Masala,rasgulla,55.38461538461539,,"{'name': 'Rasgulla', 'aliases': ['rosogolla', 'sponge rasgulla'], 'category': 'desserts', 'serving': '2 pieces (80g)', 'macros': {'per': '100g', 'kcal': 186, 'protein_g': 4.8, 'carbs_g': 35.2, 'fat_g': 3.2, 'fiber_g': 0, 'sodium_mg': 28}, 'micros': {'calcium_mg': 125, 'phosphorus_mg': 95}}"
ac4ec427-276,shree krishna veg es,Chana Masala,masala dosa,67.05882352941177,,"{'name': 'Masala Dosa', 'aliases': ['potato dosa', 'aloo dosa'], 'category': 'breakfast', 'serving': '1 piece (200g)', 'macros': {'per': '100g', 'kcal': 185, 'protein_g': 4.2, 'carbs_g': 28.5, 'fat_g': 5.8, 'fiber_g': 2.1, 'sodium_mg': 280}, 'micros': {'iron_mg': 1.4, 'calcium_mg': 32, 'vitamin_c_mg"
ac4ec427-276,shree krishna veg es,Chana Masala,chapati,60.00000000000001,,"{'name': 'Chapati', 'aliases': ['roti', 'phulka', 'wheat chapati'], 'category': 'grains', 'serving': '1 medium (30g)', 'macros': {'per': '100g', 'kcal': 297, 'protein_g': 11.8, 'carbs_g': 56.4, 'fat_g': 3.7, 'fiber_g': 11.2, 'sodium_mg': 558}, 'micros': {'iron_mg': 4.9, 'calcium_mg': 48, 'vitamin_b1"
ac4ec427-276,shree krishna veg es,Chana Masala,banana,60.00000000000001,,"{'name': 'Banana', 'aliases': ['ripe banana', 'kela'], 'category': 'fruits', 'serving': '1 medium (100g)', 'macros': {'per': '100g', 'kcal': 89, 'protein_g': 1.1, 'carbs_g': 22.8, 'fat_g': 0.3, 'fiber_g': 2.6, 'sodium_mg': 1}, 'micros': {'potassium_mg': 358, 'vitamin_c_mg': 8.7, 'vitamin_b6_mg': 0.4"
ac4ec427-277,shree krishna veg es,Plain Palak,palak paneer,74.34782608695652,,"{'name': 'Palak Paneer', 'aliases': ['spinach paneer', 'spinach cottage cheese'], 'category': 'vegetables', 'serving': '1 katori (150g)', 'macros': {'per': '100g', 'kcal': 145, 'protein_g': 8.5, 'carbs_g': 5.2, 'fat_g': 10.8, 'fiber_g': 2.1, 'sodium_mg': 420}, 'micros': {'iron_mg': 3.8, 'calcium_mg'"
ac4ec427-277,shree krishna veg es,Plain Palak,paratha plain,71.25,,"{'name': 'Paratha Plain', 'aliases': ['plain paratha', 'parantha'], 'category': 'breakfast', 'serving': '1 medium (60g)', 'macros': {'per': '100g', 'kcal': 321, 'protein_g': 6.8, 'carbs_g': 44.2, 'fat_g': 13.2, 'fiber_g': 2.8, 'sodium_mg': 450}, 'micros': {'iron_mg': 2.8, 'calcium_mg': 38, 'vitamin_"
ac4ec427-277,shree krishna veg es,Plain Palak,pulao,67.5,,"{'name': 'Pulao', 'aliases': ['veg pulao', 'vegetable pulao'], 'category': 'rice-dishes', 'serving': '1 plate (200g)', 'macros': {'per': '100g', 'kcal': 145, 'protein_g': 3.2, 'carbs_g': 25.8, 'fat_g': 3.2, 'fiber_g': 2.2, 'sodium_mg': 385}, 'micros': {'iron_mg': 1.2, 'calcium_mg': 28, 'vitamin_c_mg"
ac4ec427-278,shree krishna veg es,Lasuni Methi,pulao,51.42857142857142,,"{'name': 'Pulao', 'aliases': ['veg pulao', 'vegetable pulao'], 'category': 'rice-dishes', 'serving': '1 plate (200g)', 'macros': {'per': '100g', 'kcal': 145, 'protein_g': 3.2, 'carbs_g': 25.8, 'fat_g': 3.2, 'fiber_g': 2.2, 'sodium_mg': 385}, 'micros': {'iron_mg': 1.2, 'calcium_mg': 28, 'vitamin_c_mg"
ac4ec427-278,shree krishna veg es,Lasuni Methi,smoothie bowl,45.599999999999994,,"{'name': 'Smoothie Bowl', 'aliases': ['fruit smoothie', 'berry smoothie'], 'category': 'breakfast', 'serving': '1 bowl (300g)', 'macros': {'per': '100g', 'kcal': 85, 'protein_g': 2.8, 'carbs_g': 16.5, 'fat_g': 1.2, 'fiber_g': 2.5, 'sodium_mg': 35}, 'micros': {'vitamin_c_mg': 45, 'calcium_mg': 95, 'p"
ac4ec427-278,shree krishna veg es,Lasuni Methi,rasgulla,45.0,,"{'name': 'Rasgulla', 'aliases': ['rosogolla', 'sponge rasgulla'], 'category': 'desserts', 'serving': '2 pieces (80g)', 'macros': {'per': '100g', 'kcal': 186, 'protein_g': 4.8, 'carbs_g': 35.2, 'fat_g': 3.2, 'fiber_g': 0, 'sodium_mg': 28}, 'micros': {'calcium_mg': 125, 'phosphorus_mg': 95}}"
ac4ec427-279,shree krishna veg es,Green Peas Masala....,samosa,60.00000000000001,,"{'name': 'Samosa', 'aliases': ['aloo samosa', 'punjabi samosa'], 'category': 'snacks', 'serving': '1 piece (50g)', 'macros': {'per': '100g', 'kcal': 262, 'protein_g': 4.8, 'carbs_g': 28.5, 'fat_g': 14.2, 'fiber_g': 2.5, 'sodium_mg': 485}, 'micros': {'iron_mg': 1.8, 'calcium_mg': 28, 'potassium_mg': "
ac4ec427-279,shree krishna veg es,Green Peas Masala....,masala dosa,54.4090909090909,,"{'name': 'Masala Dosa', 'aliases': ['potato dosa', 'aloo dosa'], 'category': 'breakfast', 'serving': '1 piece (200g)', 'macros': {'per': '100g', 'kcal': 185, 'protein_g': 4.2, 'carbs_g': 28.5, 'fat_g': 5.8, 'fiber_g': 2.1, 'sodium_mg': 280}, 'micros': {'iron_mg': 1.4, 'calcium_mg': 32, 'vitamin_c_mg"
ac4ec427-279,shree krishna veg es,Green Peas Masala....,rajma,54.0,,"{'name': 'Rajma', 'aliases': ['kidney beans', 'rajma masala', 'red kidney beans'], 'category': 'pulses', 'serving': '1 katori (150g)', 'macros': {'per': '100g', 'kcal': 127, 'protein_g': 8.7, 'carbs_g': 22.8, 'fat_g': 0.5, 'fiber_g': 6.4, 'sodium_mg': 380}, 'micros': {'iron_mg': 2.5, 'calcium_mg': 5"
ac4ec427-280,shree krishna veg es,Alu Jeera,palak paneer,57.14285714285714,,"{'name': 'Palak Paneer', 'aliases': ['spinach paneer', 'spinach cottage cheese'], 'category': 'vegetables', 'serving': '1 katori (150g)', 'macros': {'per': '100g', 'kcal': 145, 'protein_g': 8.5, 'carbs_g': 5.2, 'fat_g': 10.8, 'fiber_g': 2.1, 'sodium_mg': 420}, 'micros': {'iron_mg': 3.8, 'calcium_mg'"
ac4ec427-280,shree krishna veg es,Alu Jeera,paneer,54.0,,"{'name': 'Paneer', 'aliases': ['cottage cheese', 'indian cottage cheese', 'paneer cubes'], 'category': 'dairy', 'serving': '50g (3-4 cubes)', 'macros': {'per': '100g', 'kcal': 265, 'protein_g': 18.3, 'carbs_g': 1.2, 'fat_g': 20.8, 'fiber_g': 0, 'sodium_mg': 18}, 'micros': {'calcium_mg': 480, 'phosph"
ac4ec427-280,shree krishna veg es,Alu Jeera,rajma,51.42857142857142,,"{'name': 'Rajma', 'aliases': ['kidney beans', 'rajma masala', 'red kidney beans'], 'category': 'pulses', 'serving': '1 katori (150g)', 'macros': {'per': '100g', 'kcal': 127, 'protein_g': 8.7, 'carbs_g': 22.8, 'fat_g': 0.5, 'fiber_g': 6.4, 'sodium_mg': 380}, 'micros': {'iron_mg': 2.5, 'calcium_mg': 5"
ac4ec427-281,shree krishna veg es,Alu Muttar,dal tadka,52.63157894736843,,"{'name': 'Dal Tadka', 'aliases': ['yellow dal', 'toor dal cooked', 'arhar dal'], 'category': 'pulses', 'serving': '1 katori (150g)', 'macros': {'per': '100g', 'kcal': 108, 'protein_g': 7.2, 'carbs_g': 15.4, 'fat_g': 2.1, 'fiber_g': 3.8, 'sodium_mg': 280}, 'micros': {'iron_mg': 2.1, 'calcium_mg': 35,"
ac4ec427-281,shree krishna veg es,Alu Muttar,apple,51.42857142857142,,"{'name': 'Apple', 'aliases': ['fresh apple', 'seb'], 'category': 'fruits', 'serving': '1 medium (150g)', 'macros': {'per': '100g', 'kcal': 52, 'protein_g': 0.3, 'carbs_g': 13.8, 'fat_g': 0.2, 'fiber_g': 2.4, 'sodium_mg': 1}, 'micros': {'potassium_mg': 107, 'vitamin_c_mg': 4.6, 'calcium_mg': 6}}"
ac4ec427-281,shree krishna veg es,Alu Muttar,palak paneer,45.45454545454546,,"{'name': 'Palak Paneer', 'aliases': ['spinach paneer', 'spinach cottage cheese'], 'category': 'vegetables', 'serving': '1 katori (150g)', 'macros': {'per': '100g', 'kcal': 145, 'protein_g': 8.5, 'carbs_g': 5.2, 'fat_g': 10.8, 'fiber_g': 2.1, 'sodium_mg': 420}, 'micros': {'iron_mg': 3.8, 'calcium_mg'"
ac4ec427-282,shree krishna veg es,Alu Gobi,apple,51.42857142857142,,"{'name': 'Apple', 'aliases': ['fresh apple', 'seb'], 'category': 'fruits', 'serving': '1 medium (150g)', 'macros': {'per': '100g', 'kcal': 52, 'protein_g': 0.3, 'carbs_g': 13.8, 'fat_g': 0.2, 'fiber_g': 2.4, 'sodium_mg': 1}, 'micros': {'potassium_mg': 107, 'vitamin_c_mg': 4.6, 'calcium_mg': 6}}"
ac4ec427-282,shree krishna veg es,Alu Gobi,aloo paratha,49.090909090909086,,"{'name': 'Aloo Paratha', 'aliases': ['potato paratha', 'stuffed paratha'], 'category': 'breakfast', 'serving': '1 piece (120g)', 'macros': {'per': '100g', 'kcal': 285, 'protein_g': 5.8, 'carbs_g': 38.5, 'fat_g': 11.8, 'fiber_g': 3.2, 'sodium_mg': 480}, 'micros': {'iron_mg': 2.2, 'calcium_mg': 42, 'v"
ac4ec427-282,shree krishna veg es,Alu Gobi,masala dosa,42.10526315789473,,"{'name': 'Masala Dosa', 'aliases': ['potato dosa', 'aloo dosa'], 'category': 'breakfast', 'serving': '1 piece (200g)', 'macros': {'per': '100g', 'kcal': 185, 'protein_g': 4.2, 'carbs_g': 28.5, 'fat_g': 5.8, 'fiber_g': 2.1, 'sodium_mg': 280}, 'micros': {'iron_mg': 1.4, 'calcium_mg': 32, 'vitamin_c_mg"
ac4ec427-283,shree krishna veg es,Alu Methi,smoothie bowl,51.81818181818182,,"{'name': 'Smoothie Bowl', 'aliases': ['fruit smoothie', 'berry smoothie'], 'category': 'breakfast', 'serving': '1 bowl (300g)', 'macros': {'per': '100g', 'kcal': 85, 'protein_g': 2.8, 'carbs_g': 16.5, 'fat_g': 1.2, 'fiber_g': 2.5, 'sodium_mg': 35}, 'micros': {'vitamin_c_mg': 45, 'calcium_mg': 95, 'p"
ac4ec427-283,shree krishna veg es,Alu Methi,apple,51.42857142857142,,"{'name': 'Apple', 'aliases': ['fresh apple', 'seb'], 'category': 'fruits', 'serving': '1 medium (150g)', 'macros': {'per': '100g', 'kcal': 52, 'protein_g': 0.3, 'carbs_g': 13.8, 'fat_g': 0.2, 'fiber_g': 2.4, 'sodium_mg': 1}, 'micros': {'potassium_mg': 107, 'vitamin_c_mg': 4.6, 'calcium_mg': 6}}"
ac4ec427-283,shree krishna veg es,Alu Methi,salad mixed,50.0,,"{'name': 'Salad Mixed', 'aliases': ['green salad', 'vegetable salad', 'garden salad'], 'category': 'salads', 'serving': '1 bowl (150g)', 'macros': {'per': '100g', 'kcal': 25, 'protein_g': 1.2, 'carbs_g': 4.8, 'fat_g': 0.3, 'fiber_g': 2.5, 'sodium_mg': 15}, 'micros': {'vitamin_a_mcg': 285, 'vitamin_c"
ac4ec427-284,shree krishna veg es,Alu Palak,palak paneer,67.85714285714286,,"{'name': 'Palak Paneer', 'aliases': ['spinach paneer', 'spinach cottage cheese'], 'category': 'vegetables', 'serving': '1 katori (150g)', 'macros': {'per': '100g', 'kcal': 145, 'protein_g': 8.5, 'carbs_g': 5.2, 'fat_g': 10.8, 'fiber_g': 2.1, 'sodium_mg': 420}, 'micros': {'iron_mg': 3.8, 'calcium_mg'"
ac4ec427-284,shree krishna veg es,Alu Palak,upma,67.5,,"{'name': 'Upma', 'aliases': ['rava upma', 'suji upma', 'semolina upma'], 'category': 'breakfast', 'serving': '1 plate (150g)', 'macros': {'per': '100g', 'kcal': 172, 'protein_g': 3.8, 'carbs_g': 28.5, 'fat_g': 4.8, 'fiber_g': 1.5, 'sodium_mg': 385}, 'micros': {'iron_mg': 1.5, 'calcium_mg': 22, 'vita"
ac4ec427-284,shree krishna veg es,Alu Palak,aloo paratha,57.14285714285714,,"{'name': 'Aloo Paratha', 'aliases': ['potato paratha', 'stuffed paratha'], 'category': 'breakfast', 'serving': '1 piece (120g)', 'macros': {'per': '100g', 'kcal': 285, 'protein_g': 5.8, 'carbs_g': 38.5, 'fat_g': 11.8, 'fiber_g': 3.2, 'sodium_mg': 480}, 'micros': {'iron_mg': 2.2, 'calcium_mg': 42, 'v"
ac4ec427-285,shree krishna veg es,Hyderabadi Biryani,biryani chicken,60.454545454545446,,"{'name': 'Biryani Chicken', 'aliases': ['chicken biryani', 'hyderabadi biryani'], 'category': 'rice-dishes', 'serving': '1 plate (250g)', 'macros': {'per': '100g', 'kcal': 185, 'protein_g': 8.5, 'carbs_g': 24.2, 'fat_g': 6.8, 'fiber_g': 1.5, 'sodium_mg': 520}, 'micros': {'iron_mg': 1.8, 'calcium_mg'"
ac4ec427-285,shree krishna veg es,Hyderabadi Biryani,biryani vegetable,59.71428571428571,,"{'name': 'Biryani Vegetable', 'aliases': ['veg biryani', 'vegetable biryani'], 'category': 'rice-dishes', 'serving': '1 plate (250g)', 'macros': {'per': '100g', 'kcal': 165, 'protein_g': 3.8, 'carbs_g': 28.5, 'fat_g': 4.2, 'fiber_g': 2.8, 'sodium_mg': 480}, 'micros': {'iron_mg': 1.5, 'calcium_mg': 4"
ac4ec427-285,shree krishna veg es,Hyderabadi Biryani,idli,57.0,,"{'name': 'Idli', 'aliases': ['steamed idli', 'rice idli'], 'category': 'breakfast', 'serving': '2 pieces (100g)', 'macros': {'per': '100g', 'kcal': 156, 'protein_g': 4.1, 'carbs_g': 30.4, 'fat_g': 1.4, 'fiber_g': 1.2, 'sodium_mg': 85}, 'micros': {'iron_mg': 0.8, 'calcium_mg': 35, 'vitamin_b1_mg': 0."
ac4ec427-286,shree krishna veg es,Veg Biryani,biryani vegetable,85.5,,"{'name': 'Biryani Vegetable', 'aliases': ['veg biryani', 'vegetable biryani'], 'category': 'rice-dishes', 'serving': '1 plate (250g)', 'macros': {'per': '100g', 'kcal': 165, 'protein_g': 3.8, 'carbs_g': 28.5, 'fat_g': 4.2, 'fiber_g': 2.8, 'sodium_mg': 480}, 'micros': {'iron_mg': 1.5, 'calcium_mg': 4"
ac4ec427-286,shree krishna veg es,Veg Biryani,biryani chicken,73.88888888888889,,"{'name': 'Biryani Chicken', 'aliases': ['chicken biryani', 'hyderabadi biryani'], 'category': 'rice-dishes', 'serving': '1 plate (250g)', 'macros': {'per': '100g', 'kcal': 185, 'protein_g': 8.5, 'carbs_g': 24.2, 'fat_g': 6.8, 'fiber_g': 1.5, 'sodium_mg': 520}, 'micros': {'iron_mg': 1.8, 'calcium_mg'"
ac4ec427-286,shree krishna veg es,Veg Biryani,egg boiled,47.61904761904761,,"{'name': 'Egg Boiled', 'aliases': ['boiled egg', 'hard boiled egg'], 'category': 'eggs', 'serving': '1 large egg (50g)', 'macros': {'per': '100g', 'kcal': 155, 'protein_g': 12.6, 'carbs_g': 1.1, 'fat_g': 10.6, 'fiber_g': 0, 'sodium_mg': 124}, 'micros': {'iron_mg': 1.2, 'calcium_mg': 50, 'vitamin_a_m"
